S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
4329,27/6/22 12:50,Entry     ,C13473880953,0,,Season         ,$0.00 
4330,27/6/22 12:58,Exit      ,C13471773724,1.01E+15,,               ,$7.84 
4331,27/6/22 13:04,Exit      ,C13472141862,1.00E+15,,Hourly         ,$13.13 
4332,27/6/22 13:16,Exit      ,C13475543687,1.11E+15,,Hourly         ,$12.05 
4333,27/6/22 13:30,Exit      ,C13471671086,1.11E+15,,Hourly         ,$13.27 
4334,27/6/22 13:42,Entry     ,C13475543989,0,,Hourly         ,$0.00 
4335,27/6/22 13:45,Entry     ,C13472983023,0,,Season         ,$0.00 
4336,27/6/22 13:47,Exit      ,C13475196244,1.11E+15,,Hourly         ,$4.05 
4337,27/6/22 13:53,Exit      ,C13473532757,0,,Season         ,$0.00 
4338,27/6/22 14:25,Entry     ,C13566091244,0,,Season         ,$0.00 
4339,27/6/22 14:29,Entry     ,C13475514638,0,,Season         ,$0.00 
4340,27/6/22 14:39,Exit      ,C13566530418,0,,Season         ,$0.00 
4341,27/6/22 15:05,Exit      ,C13471724785,0,,Season         ,$0.00 
4342,27/6/22 15:05,Entry     ,C13473964165,0,,Hourly         ,$0.00 
4343,27/6/22 15:06,Exit      ,C13475442300,1.11E+15,,Hourly         ,$6.54 
4344,27/6/22 15:07,Exit      ,C13566383120,1.11E+15,,Hourly         ,$6.43 
4345,27/6/22 15:07,Entry     ,C13473037723,0,,Hourly         ,$0.00 
4346,27/6/22 15:18,Exit      ,C13475543989,1.11E+15,,Hourly         ,$4.06 
4347,27/6/22 15:31,Entry     ,C13471600233,0,,Hourly         ,$0.00 
4348,27/6/22 15:36,Entry     ,C13474115362,0,,Hourly         ,$0.00 
4349,27/6/22 15:44,Exit      ,C13474987914,0,,Season         ,$0.00 
4350,27/6/22 15:46,Exit      ,C13474752337,0,,Season         ,$0.00 
4351,27/6/22 15:46,Exit      ,C13374701517,0,,Use Ticket     ,$0.00 
4352,27/6/22 15:53,Exit      ,C13470823380,0,,Season         ,$0.00 
4353,27/6/22 16:14,Exit      ,C13473037723,1.11E+15,,Hourly         ,$2.68 
4354,27/6/22 16:18,Exit      ,C13473880953,0,,Season         ,$0.00 
4355,27/6/22 16:18,Entry     ,C13388616743,0,,Hourly         ,$0.00 
4356,27/6/22 16:28,Exit      ,C13474667840,0,,Season         ,$0.00 
4357,27/6/22 16:37,Exit      ,C13473964165,1.11E+15,,Hourly         ,$3.68 
4358,27/6/22 16:46,Exit      ,C13565808591,0,,Season         ,$0.00 
4359,27/6/22 16:49,Exit      ,C13472983023,0,,Season         ,$0.00 
4360,27/6/22 17:07,Exit      ,C13388616743,1.11E+15,,Hourly         ,$1.96 
4361,27/6/22 17:08,Exit      ,C13472235641,1.11E+15,,Hourly         ,$21.64 
4362,27/6/22 17:12,Exit      ,C13566091244,0,,Season         ,$0.00 
4363,27/6/22 17:18,Exit      ,C13566613957,0,,Season         ,$0.00 
4364,27/6/22 17:18,Exit      ,C13475026805,0,,Season         ,$0.00 
4365,27/6/22 17:34,Exit      ,C13473875148,0,,Season         ,$0.00 
4366,27/6/22 17:35,Entry     ,C13471279663,0,,Hourly         ,$0.00 
4367,27/6/22 17:35,Exit      ,C13472062771,0,,Season         ,$0.00 
4368,27/6/22 17:37,Exit      ,C13475611210,0,,Season         ,$0.00 
4369,27/6/22 17:37,Exit      ,C13470177926,0,,Use Ticket     ,$0.00 
4370,27/6/22 17:40,Exit      ,C13472504781,0,,Use Ticket     ,$0.00 
4371,27/6/22 17:42,Exit      ,C13471279663,0,,Hourly         ,$0.00 
4372,27/6/22 17:44,Exit      ,C13473730417,1.11E+15,,Hourly         ,$13.35 
4373,27/6/22 17:46,Exit      ,C13474839968,0,,Season         ,$0.00 
4374,27/6/22 17:47,Exit      ,C13374832221,0,,Use Ticket     ,$0.00 
4375,27/6/22 17:48,Exit      ,C13565788362,0,,Season         ,$0.00 
4376,27/6/22 17:49,Exit      ,C13475529561,0,,Season         ,$0.00 
4377,27/6/22 17:51,Entry     ,C13472299008,0,,Season         ,$0.00 
4378,27/6/22 17:53,Exit      ,C13472814929,0,,Season         ,$0.00 
4379,27/6/22 17:56,Exit      ,C13566293767,0,,Season         ,$0.00 
4380,27/6/22 17:57,Exit      ,C13475660308,0,,Use Ticket     ,$0.00 
4381,27/6/22 17:58,Exit      ,C13475514638,0,,Season         ,$0.00 
4382,27/6/22 17:59,Exit      ,C13471600233,1.11E+15,,Hourly         ,$5.92 
4383,27/6/22 18:00,Exit      ,C13566474525,0,,Season         ,$0.00 
4384,27/6/22 18:00,Exit      ,C13472299008,0,,Season         ,$0.00 
4385,27/6/22 18:01,Entry     ,C13472694076,0,,Hourly         ,$0.00 
4386,27/6/22 18:02,Exit      ,C13474693365,0,,Season         ,$0.00 
4387,27/6/22 18:04,Entry     ,C13566297280,0,,Hourly         ,$0.00 
4388,27/6/22 18:05,Exit      ,C13474115362,1.11E+15,,Hourly         ,$8.76 
4389,27/6/22 18:15,Exit      ,C13474017112,0,,Season         ,$0.00 
4390,27/6/22 18:20,Exit      ,C13473500827,0,,Season         ,$0.00 
4391,27/6/22 18:20,Exit      ,C13566352539,0,,Season         ,$0.00 
4392,27/6/22 18:21,Exit      ,C13470041973,0,,Season         ,$0.00 
4393,27/6/22 18:23,Exit      ,C13473183368,0,,Season         ,$0.00 
4394,27/6/22 18:23,Exit      ,C13474648173,0,,Season         ,$0.00 
4395,27/6/22 18:25,Exit      ,C13472694076,1.11E+15,,Hourly         ,$3.00 
4396,27/6/22 18:31,Exit      ,C13565700094,0,,Season         ,$0.00 
4397,27/6/22 18:34,Exit      ,C13472444959,0,,Season         ,$0.00 
4398,27/6/22 18:46,Exit      ,C13471891516,0,,Season         ,$0.00 
4399,27/6/22 18:50,Entry     ,C13470836078,0,,Hourly         ,$0.00 
4400,27/6/22 19:16,Entry     ,C13471162126,0,,Hourly         ,$0.00 
4401,27/6/22 19:17,Exit      ,C13566297280,1.11E+15,,Hourly         ,$3.00 
4402,27/6/22 19:21,Exit      ,C13471757166,0,,Season         ,$0.00 
4403,27/6/22 19:29,Entry     ,C13473317834,0,,Hourly         ,$0.00 
4404,27/6/22 19:47,Exit      ,C13566348834,0,,Use Ticket     ,$0.00 
4405,27/6/22 20:05,Exit      ,C13473210056,0,,Season         ,$0.00 
4406,27/6/22 20:20,Exit      ,C13473317834,1.11E+15,,Hourly         ,$3.00 
4407,27/6/22 21:35,Exit      ,C13471162126,1.11E+15,,Hourly         ,$3.00 
4408,27/6/22 23:17,Exit      ,C13470836078,1.11E+15,,Hourly         ,$3.00 
4409,28/6/22 06:33,Entry     ,C13566613957,0,,Season         ,$0.00 
4410,28/6/22 07:20,Entry     ,C13565903053,0,,Season         ,$0.00 
4411,28/6/22 07:27,Entry     ,C13471757166,0,,Season         ,$0.00 
4412,28/6/22 07:37,Entry     ,C13474667840,0,,Season         ,$0.00 
4413,28/6/22 07:41,Entry     ,C13475420908,0,,Season         ,$0.00 
4414,28/6/22 07:42,Entry     ,C13473597394,0,,Hourly         ,$0.00 
4415,28/6/22 07:47,Entry     ,C13475529561,0,,Season         ,$0.00 
4416,28/6/22 07:49,Entry     ,C13475104116,0,,Season         ,$0.00 
4417,28/6/22 07:51,Entry     ,C13468343612,0,,Season         ,$0.00 
4418,28/6/22 07:53,Entry     ,C13566352539,0,,Season         ,$0.00 
4419,28/6/22 07:57,Entry     ,C13471728958,0,,               ,$0.00 
4420,28/6/22 07:57,Entry     ,C13475456517,0,,Hourly         ,$0.00 
4421,28/6/22 08:01,Entry     ,C13472814929,0,,Season         ,$0.00 
4422,28/6/22 08:05,Entry     ,C13475660308,0,,               ,$0.00 
4423,28/6/22 08:05,Entry     ,C13470818099,0,,Season         ,$0.00 
4424,28/6/22 08:06,Entry     ,C13565816759,0,,Season         ,$0.00 
4425,28/6/22 08:07,Entry     ,C13471356018,0,,               ,$0.00 
4426,28/6/22 08:11,Entry     ,C13472990276,0,,Season         ,$0.00 
4427,28/6/22 08:11,Entry     ,C13566293767,0,,Season         ,$0.00 
4428,28/6/22 08:15,Entry     ,C13374701517,0,,               ,$0.00 
4429,28/6/22 08:18,Entry     ,C13059645510,0,,Hourly         ,$0.00 
4430,28/6/22 08:19,Entry     ,C13470177926,0,,Hourly         ,$0.00 
4431,28/6/22 08:22,Entry     ,C13566348834,0,,               ,$0.00 
4432,28/6/22 08:26,Entry     ,C13475012731,0,,Season         ,$0.00 
4433,28/6/22 08:29,Entry     ,C13472444959,0,,Season         ,$0.00 
4434,28/6/22 08:32,Entry     ,C13473144081,0,,Season         ,$0.00 
4435,28/6/22 08:34,Entry     ,C13060101272,0,,Season         ,$0.00 
4436,28/6/22 08:42,Entry     ,C13474648173,0,,Season         ,$0.00 
4437,28/6/22 08:46,Entry     ,C13475026805,0,,Season         ,$0.00 
4438,28/6/22 08:47,Entry     ,C13471054099,0,,Season         ,$0.00 
4439,28/6/22 08:50,Entry     ,C13474752337,0,,Season         ,$0.00 
4440,28/6/22 08:51,Entry     ,C13469870746,0,,Hourly         ,$0.00 
4441,28/6/22 08:52,Entry     ,C13474017112,0,,Season         ,$0.00 
4442,28/6/22 08:54,Entry     ,C13473210056,0,,Season         ,$0.00 
4443,28/6/22 08:57,Entry     ,C13472456098,0,,Season         ,$0.00 
4444,28/6/22 08:58,Entry     ,C13474577908,0,,Season         ,$0.00 
4445,28/6/22 09:00,Entry     ,C13474437302,0,,Season         ,$0.00 
4446,28/6/22 09:00,Entry     ,C13473880953,0,,Season         ,$0.00 
4447,28/6/22 09:00,Entry     ,C13566091244,0,,Season         ,$0.00 
4448,28/6/22 09:02,Entry     ,C13474648693,0,,Hourly         ,$0.00 
4449,28/6/22 09:03,Entry     ,C13475611210,0,,Season         ,$0.00 
4450,28/6/22 09:07,Entry     ,C13472299008,0,,Season         ,$0.00 
4451,28/6/22 09:08,Entry     ,C13470041973,0,,Season         ,$0.00 
4452,28/6/22 09:09,Entry     ,C13473183368,0,,Season         ,$0.00 
4453,28/6/22 09:10,Entry     ,C13471671086,0,,Hourly         ,$0.00 
4454,28/6/22 09:13,Entry     ,C13475514638,0,,Season         ,$0.00 
4455,28/6/22 09:13,Entry     ,C13474772119,0,,Season         ,$0.00 
4456,28/6/22 09:18,Entry     ,C13566533264,0,,Season         ,$0.00 
4457,28/6/22 09:20,Entry     ,C13475378787,0,,Season         ,$0.00 
4458,28/6/22 09:23,Entry     ,C13565808591,0,,Season         ,$0.00 
4459,28/6/22 09:23,Entry     ,C13475196244,0,,Hourly         ,$0.00 
4460,28/6/22 09:27,Entry     ,C13473275430,0,,Season         ,$0.00 
4461,28/6/22 09:43,Entry     ,C13474839968,0,,Season         ,$0.00 
4462,28/6/22 09:43,Entry     ,C13566530418,0,,Season         ,$0.00 
4463,28/6/22 09:45,Entry     ,C13471867179,0,,Hourly         ,$0.00 
4464,28/6/22 09:46,Entry     ,C13470688219,0,,Season         ,$0.00 
4465,28/6/22 09:58,Entry     ,C13473145013,0,,Hourly         ,$0.00 
4466,28/6/22 10:01,Entry     ,C13472696212,0,,Hourly         ,$0.00 
4467,28/6/22 10:04,Entry     ,C13473500827,0,,Season         ,$0.00 
4468,28/6/22 10:33,Exit      ,C13472696212,1.11E+15,,Hourly         ,$1.32 
4469,28/6/22 10:40,Exit      ,C13475196244,1.11E+15,,Hourly         ,$3.08 
4470,28/6/22 10:58,Entry     ,C13389023846,0,,Hourly         ,$0.00 
4471,28/6/22 11:02,Entry     ,C13388459572,0,,Hourly         ,$0.00 
4472,28/6/22 11:04,Exit      ,C13470818099,0,,Season         ,$0.00 
4473,28/6/22 11:04,Exit      ,C13389023846,0,,Hourly         ,$0.00 
4474,28/6/22 11:11,Exit      ,C13566091244,0,,Season         ,$0.00 
4475,28/6/22 11:18,Entry     ,C13565909026,0,,Season         ,$0.00 
4476,28/6/22 11:25,Entry     ,C13474031805,0,,Season         ,$0.00 
4477,28/6/22 11:36,Exit      ,C13565808591,0,,Season         ,$0.00 
4478,28/6/22 11:43,Exit      ,C13388459572,1.11E+15,,Hourly         ,$2.05 
4479,28/6/22 11:45,Entry     ,C13474976901,0,,Hourly         ,$0.00 
4480,28/6/22 11:47,Exit      ,C13473145013,1.11E+15,,Hourly         ,$4.88 
4481,28/6/22 11:53,Exit      ,C13473210056,0,,Season         ,$0.00 
4482,28/6/22 11:57,Entry     ,C13473730417,0,,Hourly         ,$0.00 
4483,28/6/22 11:59,Exit      ,C13471356018,1.11E+15,,               ,$6.94 
4484,28/6/22 12:05,Entry     ,C13388415616,0,,Hourly         ,$0.00 
4485,28/6/22 12:09,Exit      ,C13474437302,0,,Season         ,$0.00 
4486,28/6/22 12:15,Entry     ,C13566091244,0,,Season         ,$0.00 
4487,28/6/22 12:20,Exit      ,C13388415616,1.11E+15,,Hourly         ,$0.75 
4488,28/6/22 12:29,Entry     ,C13474503499,0,,Season         ,$0.00 
4489,28/6/22 12:38,Exit      ,C13060101272,0,,Season         ,$0.00 
4490,28/6/22 12:38,Exit      ,C13474839968,0,,Season         ,$0.00 
4491,28/6/22 12:51,Entry     ,C13566388568,0,,Hourly         ,$0.00 
4492,28/6/22 12:57,Exit      ,C13474503499,0,,Season         ,$0.00 
4493,28/6/22 12:58,Exit      ,C13475514638,0,,Season         ,$0.00 
4494,28/6/22 13:01,Exit      ,C13475611210,0,,Season         ,$0.00 
4495,28/6/22 13:18,Entry     ,C13473210056,0,,Season         ,$0.00 
4496,28/6/22 13:23,Entry     ,C13471891516,0,,Season         ,$0.00 
4497,28/6/22 13:29,Exit      ,C13566530418,0,,Season         ,$0.00 
4498,28/6/22 13:36,Entry     ,C13566474525,0,,Season         ,$0.00 
4499,28/6/22 13:39,Entry     ,C13388589838,0,,Hourly         ,$0.00 
4500,28/6/22 13:40,Entry     ,C13467774312,0,,Hourly         ,$0.00 
4501,28/6/22 13:56,Entry     ,C13475514638,0,,Season         ,$0.00 
4502,28/6/22 14:11,Entry     ,C13468670065,0,,Hourly         ,$0.00 
4503,28/6/22 14:14,Entry     ,C13474571374,0,,Hourly         ,$0.00 
4504,28/6/22 14:16,Exit      ,C13474571374,0,,Hourly         ,$0.00 
4505,28/6/22 14:17,Exit      ,C13471054099,0,,Season         ,$0.00 
4506,28/6/22 14:27,Entry     ,C13565700094,0,,Season         ,$0.00 
4507,28/6/22 14:33,Entry     ,C13473857813,0,,Hourly         ,$0.00 
4508,28/6/22 14:36,Exit      ,C13468670065,1.11E+15,,Hourly         ,$1.00 
4509,28/6/22 14:42,Exit      ,C13565909026,0,,Season         ,$0.00 
4510,28/6/22 14:43,Entry     ,C13470058589,0,,Hourly         ,$0.00 
4511,28/6/22 14:44,Exit      ,C13473857813,1.11E+15,,Hourly         ,$0.48 
4512,28/6/22 14:48,Exit      ,C13388589838,1.11E+15,,Hourly         ,$3.01 
4513,28/6/22 14:49,Exit      ,C13566388568,1.11E+15,,Hourly         ,$5.45 
4514,28/6/22 14:50,Entry     ,C13475227982,0,,Hourly         ,$0.00 
4515,28/6/22 14:51,Exit      ,C13471867179,1.11E+15,,Hourly         ,$14.08 
4516,28/6/22 15:03,Exit      ,C13475420908,0,,Season         ,$0.00 
4517,28/6/22 15:31,Exit      ,C13566474525,0,,Season         ,$0.00 
4518,28/6/22 15:36,Exit      ,C13475227982,1.11E+15,,Hourly         ,$1.88 
4519,28/6/22 15:58,Exit      ,C13470058589,1.11E+15,,Hourly         ,$3.00 
4520,28/6/22 16:00,Entry     ,C13475611210,0,,Season         ,$0.00 
4521,28/6/22 16:21,Entry     ,C13472281303,0,,Hourly         ,$0.00 
4522,28/6/22 16:22,Exit      ,C13475514638,0,,Season         ,$0.00 
4523,28/6/22 16:25,Entry     ,C13472056219,0,,Hourly         ,$0.00 
4524,28/6/22 16:26,Exit      ,C13566352539,0,,Season         ,$0.00 
4525,28/6/22 16:27,Exit      ,C13467774312,1.11E+15,,Hourly         ,$6.92 
4526,28/6/22 16:38,Exit      ,C13374701517,0,,Use Ticket     ,$0.00 
4527,28/6/22 16:42,Exit      ,C13471757166,0,,Season         ,$0.00 
4528,28/6/22 16:43,Exit      ,C13473880953,0,,Season         ,$0.00 
4529,28/6/22 16:46,Exit      ,C13471728958,0,,Use Ticket     ,$0.00 
4530,28/6/22 16:50,Exit      ,C13470688219,0,,Season         ,$0.00 
4531,28/6/22 16:54,Exit      ,C13473597394,0,,Use Ticket     ,$0.00 
4532,28/6/22 16:57,Exit      ,C13471671086,0,,Use Ticket     ,$0.00 
4533,28/6/22 16:59,Entry     ,C13473597394,0,,Hourly         ,$0.00 
4534,28/6/22 17:08,Exit      ,C13565903053,0,,Season         ,$0.00 
4535,28/6/22 17:11,Exit      ,C13475378787,0,,Season         ,$0.00 
4536,28/6/22 17:14,Exit      ,C13566613957,0,,Season         ,$0.00 
4537,28/6/22 17:18,Exit      ,C13472056219,1.11E+15,,Hourly         ,$2.16 
4538,28/6/22 17:18,Exit      ,C13475456517,0,,Use Ticket     ,$0.00 
4539,28/6/22 17:23,Exit      ,C13475026805,0,,Season         ,$0.00 
4540,28/6/22 17:24,Exit      ,C13475104116,0,,Season         ,$0.00 
4541,28/6/22 17:26,Entry     ,C13470243670,0,,Hourly         ,$0.00 
4542,28/6/22 17:27,Entry     ,C13470986483,0,,Hourly         ,$0.00 
4543,28/6/22 17:29,Exit      ,C13470177926,0,,Use Ticket     ,$0.00 
4544,28/6/22 17:30,Exit      ,C13475660308,0,,Use Ticket     ,$0.00 
4545,28/6/22 17:37,Exit      ,C13473730417,1.11E+15,,Hourly         ,$14.87 
4546,28/6/22 17:38,Exit      ,C13472281303,1.11E+15,,Hourly         ,$3.12 
4547,28/6/22 17:40,Exit      ,C13475611210,0,,Season         ,$0.00 
4548,28/6/22 17:40,Exit      ,C13473597394,1.11E+15,,Hourly         ,$1.64 
4549,28/6/22 17:41,Exit      ,C13059645510,1.11E+15,,Hourly         ,$1.50 
4550,28/6/22 17:43,Exit      ,C13474648693,0,,Use Ticket     ,$0.00 
4551,28/6/22 17:43,Exit      ,C13475012731,0,,Season         ,$0.00 
4552,28/6/22 17:45,Exit      ,C13474752337,0,,Season         ,$0.00 
4553,28/6/22 17:48,Exit      ,C13475529561,0,,Season         ,$0.00 
4554,28/6/22 17:49,Exit      ,C13472814929,0,,Season         ,$0.00 
4555,28/6/22 17:51,Exit      ,C13472990276,0,,Season         ,$0.00 
4556,28/6/22 17:52,Exit      ,C13474667840,0,,Season         ,$0.00 
4557,28/6/22 17:55,Exit      ,C13470041973,0,,Season         ,$0.00 
4558,28/6/22 17:57,Entry     ,C13566451489,0,,Hourly         ,$0.00 
4559,28/6/22 17:59,Exit      ,C13472456098,0,,Season         ,$0.00 
4560,28/6/22 18:06,Exit      ,C13474577908,0,,Season         ,$0.00 
4561,28/6/22 18:09,Exit      ,C13474017112,0,,Season         ,$0.00 
4562,28/6/22 18:13,Exit      ,C13566533264,0,,Season         ,$0.00 
4563,28/6/22 18:14,Exit      ,C13474031805,0,,Season         ,$0.00 
4564,28/6/22 18:16,Exit      ,C13565816759,0,,Season         ,$0.00 
4565,28/6/22 18:20,Exit      ,C13566091244,0,,Season         ,$0.00 
4566,28/6/22 18:20,Exit      ,C13473275430,0,,Season         ,$0.00 
4567,28/6/22 18:20,Entry     ,C13473200544,0,,Hourly         ,$0.00 
4568,28/6/22 18:27,Exit      ,C13473500827,0,,Season         ,$0.00 
4569,28/6/22 18:29,Entry     ,C13472173750,0,,Hourly         ,$0.00 
4570,28/6/22 18:30,Exit      ,C13474648173,0,,Season         ,$0.00 
4571,28/6/22 18:32,Exit      ,C13471891516,0,,Season         ,$0.00 
4572,28/6/22 18:37,Exit      ,C13469870746,0,,Use Ticket     ,$0.00 
4573,28/6/22 18:41,Exit      ,C13470986483,1.11E+15,,Hourly         ,$4.32 
4574,28/6/22 18:43,Exit      ,C13473183368,0,,Season         ,$0.00 
4575,28/6/22 18:44,Entry     ,C13472288747,0,,Hourly         ,$0.00 
4576,28/6/22 18:44,Exit      ,C13566451489,1.11E+15,,Hourly         ,$3.12 
4577,28/6/22 18:49,Entry     ,C13471880872,0,,Hourly         ,$0.00 
4578,28/6/22 18:54,Exit      ,C13473144081,0,,Season         ,$0.00 
4579,28/6/22 19:00,Entry     ,C13467173771,0,,Hourly         ,$0.00 
4580,28/6/22 19:00,Exit      ,C13474772119,0,,Season         ,$0.00 
4581,28/6/22 19:04,Entry     ,C13474240539,0,,Hourly         ,$0.00 
4582,28/6/22 19:07,Entry     ,C13470179804,0,,Hourly         ,$0.00 
4583,28/6/22 19:32,Exit      ,C13474976901,1.11E+15,,Hourly         ,$19.35 
4584,28/6/22 20:04,Exit      ,C13566348834,0,,Use Ticket     ,$0.00 
4585,28/6/22 20:05,Exit      ,C13472444959,0,,Season         ,$0.00 
4586,28/6/22 20:06,Entry     ,C13566197949,0,,Hourly         ,$0.00 
4587,28/6/22 20:10,Exit      ,C13566293767,0,,Season         ,$0.00 
4588,28/6/22 20:31,Exit      ,C13473210056,0,,Season         ,$0.00 
4589,28/6/22 20:38,Exit      ,C13468343612,0,,Season         ,$0.00 
4590,28/6/22 20:38,Exit      ,C13472299008,0,,Season         ,$0.00 
4591,28/6/22 21:03,Exit      ,C13565700094,0,,Season         ,$0.00 
4592,28/6/22 21:15,Exit      ,C13472173750,1.00E+15,,Hourly         ,$3.00 
4593,28/6/22 21:16,Exit      ,C13471880872,1.11E+15,,Hourly         ,$3.00 
4594,28/6/22 21:30,Exit      ,C13474240539,1.11E+15,,Hourly         ,$3.00 
4595,28/6/22 21:44,Exit      ,C13472288747,1.11E+15,,Hourly         ,$3.00 
4596,28/6/22 22:06,Exit      ,C13566197949,1.11E+15,,Hourly         ,$3.00 
4597,28/6/22 22:10,Exit      ,C13470179804,1.11E+15,,Hourly         ,$3.00 
4598,28/6/22 22:30,Exit      ,C13473200544,1.11E+15,,Hourly         ,$3.00 
4599,28/6/22 22:56,Exit      ,C13467173771,1.11E+15,,Hourly         ,$3.00 
4600,28/6/22 23:17,Exit      ,C13470243670,1.11E+15,,Hourly         ,$4.36 
4601,29/6/22 06:52,Entry     ,C13566613957,0,,Season         ,$0.00 
4602,29/6/22 07:01,Entry     ,C13566121918,0,,Season         ,$0.00 
4603,29/6/22 07:30,Entry     ,C13475420908,0,,Season         ,$0.00 
4604,29/6/22 07:34,Entry     ,C13471891516,0,,Season         ,$0.00 
4605,29/6/22 07:39,Entry     ,C13566474525,0,,Season         ,$0.00 
4606,29/6/22 07:45,Entry     ,C13475529561,0,,Season         ,$0.00 
4607,29/6/22 07:49,Entry     ,C13471728958,0,,               ,$0.00 
4608,29/6/22 07:52,Entry     ,C13566352539,0,,Season         ,$0.00 
4609,29/6/22 07:55,Entry     ,C13472814929,0,,Season         ,$0.00 
4610,29/6/22 08:00,Entry     ,C13468051791,0,,Hourly         ,$0.00 
4611,29/6/22 08:02,Entry     ,C13475456517,0,,Hourly         ,$0.00 
4612,29/6/22 08:07,Entry     ,C13472907504,0,,Season         ,$0.00 
4613,29/6/22 08:08,Entry     ,C13468343612,0,,Season         ,$0.00 
4614,29/6/22 08:10,Entry     ,C13566293767,0,,Season         ,$0.00 
4615,29/6/22 08:12,Exit      ,C13468343612,0,,Season         ,$0.00 
4616,29/6/22 08:14,Entry     ,C13059645510,0,,Hourly         ,$0.00 
4617,29/6/22 08:16,Entry     ,C13565788362,0,,Season         ,$0.00 
4618,29/6/22 08:16,Entry     ,C13473066326,0,,               ,$0.00 
4619,29/6/22 08:17,Entry     ,C13471315897,0,,               ,$0.00 
4620,29/6/22 08:23,Entry     ,C13474987914,0,,Season         ,$0.00 
4621,29/6/22 08:28,Entry     ,C13472444959,0,,Season         ,$0.00 
4622,29/6/22 08:29,Entry     ,C13472281179,0,,Season         ,$0.00 
4623,29/6/22 08:36,Entry     ,C13469870746,0,,Hourly         ,$0.00 
4624,29/6/22 08:36,Entry     ,C13473144081,0,,Season         ,$0.00 
4625,29/6/22 08:38,Entry     ,C13566348834,0,,Hourly         ,$0.00 
